parcel,elevation,ndvi,lai,diseased
"[[757; 403], [758; 406], [783; 400], [782; 397]]",204.2507634943182,-0.3214906172318892,0.0035836497003679,1
"[[782; 397], [783; 400], [809; 394], [808; 391]]",203.7155119243421,-0.3373524849874931,0.0069679733539191,1
"[[808; 391], [809; 394], [834; 388], [833; 385]]",203.27199928977276,-0.2931894774830669,0.0119931823520299,1
"[[833; 385], [834; 388], [859; 382], [858; 379]]",202.9972833806818,-0.28574336340668,0.0152783459288472,1
"[[858; 379], [859; 382], [885; 376], [884; 373]]",202.666443941886,-0.3558418207001267,0.0042830992766338,2
"[[884; 373], [885; 376], [910; 370], [909; 367]]",202.4064098011364,-0.4142735914750532,0.0008644982342496,2
"[[909; 367], [910; 370], [932; 367], [931; 363]]",202.28105107060185,-0.3817854280825014,0.0061075145206519,2
"[[240; 507], [241; 511], [266; 505], [265; 501]]",211.09360743613135,-0.1606371313109433,0.0698447299277992,0
"[[265; 501], [266; 505], [291; 499], [290; 495]]",210.69197650547449,-0.1634735500111299,0.0746721549503119,0
"[[290; 495], [291; 499], [317; 493], [316; 489]]",210.1233907350352,-0.2593825319980053,0.0418015122885379,0
"[[316; 489], [317; 493], [342; 487], [341; 483]]",209.79122947080293,-0.2343625256614963,0.0455580867394349,0
"[[341; 483], [342; 487], [367; 481], [366; 477]]",209.45068715784672,-0.3104335200177492,0.0201627441259671,1
"[[366; 477], [367; 481], [393; 475], [392; 471]]",209.10786201584503,-0.3158548233356881,0.0161530150700975,1
"[[392; 471], [393; 475], [418; 470], [417; 466]]",208.80003446691177,-0.31238774692311,0.0204154835091972,1
"[[417; 466], [418; 470], [443; 464], [442; 460]]",208.5162095118613,-0.1987615893868839,0.0462888740338108,0
"[[442; 460], [443; 464], [469; 458], [468; 454]]",208.16721225792253,-0.2341373336147254,0.0351750865814957,0
"[[468; 454], [469; 458], [494; 452], [493; 448]]",207.805200729927,-0.1857070782605339,0.0573898127577168,0
"[[493; 448], [494; 452], [519; 446], [518; 442]]",207.46806569343065,-0.3179371130727503,0.0206167916648293,1
"[[518; 442], [519; 446], [545; 440], [544; 436]]",207.1510370818662,-0.3134454539124395,0.025423411832614,1
"[[544; 436], [545; 440], [570; 435], [569; 431]]",206.8689826516544,-0.3314453573787914,0.019590245091192,1
"[[569; 431], [570; 435], [595; 429], [594; 425]]",206.5883610857664,-0.2801868410876197,0.0241479078822004,1
"[[594; 425], [595; 429], [621; 423], [620; 419]]",206.26164997799296,-0.2965588905441929,0.0235545577555665,1
"[[620; 419], [621; 423], [646; 417], [645; 413]]",206.1469263229927,-0.1999097711899701,0.0523757393021515,0
"[[645; 413], [646; 417], [671; 411], [670; 407]]",206.07590100364965,-0.0668824815402065,0.1243660268860049,0
"[[670; 407], [671; 411], [697; 405], [696; 401]]",205.57540162852112,-0.2446473033715647,0.0452060227111323,0
"[[696; 401], [697; 405], [722; 400], [721; 396]]",205.26947380514707,-0.3054059346516927,0.0247176052024188,1
"[[721; 396], [722; 400], [747; 394], [746; 390]]",205.00898152372264,-0.227056916080304,0.0483521204468947,0
"[[746; 390], [747; 394], [773; 388], [772; 384]]",204.44971390845072,-0.3472942595786236,0.0100179168987175,1
"[[772; 384], [773; 388], [798; 382], [797; 378]]",203.96464416058396,-0.2906866568106192,0.0238249782537144,1
"[[797; 378], [798; 382], [823; 376], [822; 372]]",203.43476277372264,-0.3470103131593579,0.0123416674502112,1
"[[822; 372], [823; 376], [849; 370], [848; 366]]",203.0849059198944,-0.3473631630481129,0.012104992195436,1
"[[848; 366], [849; 370], [874; 365], [873; 361]]",202.76281020220588,-0.3555109921623678,0.010768295163629,2
"[[873; 361], [874; 365], [899; 359], [898; 355]]",202.48523038321167,-0.3622166153288235,0.007704063151856,2
"[[898; 355], [899; 359], [931; 352], [930; 348]]",202.3222994942197,-0.3468298278102985,0.0088219185503165,1
"[[227; 494], [228; 498], [253; 492], [252; 488]]",211.14826642335763,-0.2061962520374971,0.056532672584967,0
"[[252; 488], [253; 492], [278; 486], [277; 482]]",210.87085139142332,-0.2546534294629619,0.0459759994379966,0
"[[277; 482], [278; 486], [304; 480], [303; 476]]",210.41838138204224,-0.3424027084458804,0.0160164497550581,1
"[[303; 476], [304; 480], [329; 474], [328; 470]]",210.09357892335763,-0.2842794389867071,0.0328773565159503,1
"[[328; 470], [329; 474], [354; 468], [353; 464]]",209.743627395073,-0.311657480949903,0.0184463496804171,1
"[[353; 464], [354; 468], [380; 463], [379; 459]]",209.3433482934397,-0.3117219924926758,0.0141493274498562,1
"[[379; 459], [380; 463], [405; 457], [404; 453]]",208.9758354242701,-0.3159385179951243,0.0168988692922346,1
"[[404; 453], [405; 457], [430; 451], [429; 447]]",208.6461564781022,-0.256008036815337,0.0322761030268128,0
"[[429; 447], [430; 451], [456; 445], [455; 441]]",208.3492104973592,-0.2373955954968089,0.0405663389233594,0
"[[455; 441], [456; 445], [481; 439], [480; 435]]",208.03267563868613,-0.2037389699150534,0.0612931165010923,0
"[[480; 435], [481; 439], [506; 434], [505; 430]]",207.66449333639707,-0.2829946261733325,0.0289096427679728,1
"[[505; 430], [506; 434], [532; 428], [531; 424]]",207.40779049295776,-0.3165088170011279,0.0216572692729996,1
"[[531; 424], [532; 428], [557; 422], [556; 418]]",207.1998602874088,-0.2205881932202507,0.0651438131045521,0
"[[556; 418], [557; 422], [582; 416], [581; 412]]",206.8828980383212,-0.2769899929271024,0.035484256176534,0
"[[581; 412], [582; 416], [608; 410], [607; 406]]",206.58128851232397,-0.2332725250463691,0.0457963218049857,0
"[[607; 406], [608; 410], [633; 405], [632; 401]]",206.2105210248162,-0.2622126130496754,0.0350217946403866,0
"[[632; 401], [633; 405], [658; 399], [657; 395]]",205.99448277828463,-0.2460476951877566,0.042567209663784,0
"[[657; 395], [658; 399], [684; 393], [683; 389]]",205.8779571963028,-0.1892637602040465,0.0804983453608369,0
"[[683; 389], [684; 393], [709; 387], [708; 383]]",205.52876938868613,-0.1827745998606962,0.0834404088585525,0
"[[708; 383], [709; 387], [735; 381], [734; 377]]",205.15520466549296,-0.33601459986727,0.0292110317158269,1
"[[734; 377], [735; 381], [760; 376], [759; 372]]",204.822021484375,-0.1956759621115291,0.0641249230719704,0
"[[759; 372], [760; 376], [785; 370], [784; 366]]",204.3375199589416,-0.2375087877259637,0.0406610594943585,0
"[[784; 366], [785; 370], [811; 364], [810; 360]]",203.7605633802817,-0.2955834252493722,0.0258564695460782,1
"[[810; 360], [811; 364], [836; 358], [835; 354]]",203.32888058850364,-0.3271692780887379,0.0182318525854509,1
"[[835; 354], [836; 358], [861; 352], [860; 348]]",203.02809933850364,-0.2777485255777401,0.0201954415943525,0
"[[860; 348], [861; 352], [887; 347], [886; 343]]",202.6734541223404,-0.3030250604204136,0.0184034757442769,1
"[[886; 343], [887; 347], [912; 341], [911; 337]]",202.4065351277372,-0.2698811997462363,0.020629786597588,0
"[[911; 337], [912; 341], [931; 337], [930; 333]]",202.2904761904762,-0.3660579863048735,0.0075272560582024,2
"[[215; 482], [216; 486], [241; 480], [240; 476]]",211.4887231979927,-0.0683442424325382,0.1240733552903196,0
"[[240; 476], [241; 480], [266; 474], [265; 470]]",211.23257869525548,-0.1740903153139002,0.0781008326693984,0
"[[265; 470], [266; 474], [292; 468], [291; 464]]",210.8157873019366,-0.1975486430716007,0.0779099714357228,0
"[[291; 464], [292; 468], [317; 462], [316; 458]]",210.42347171532847,-0.2604974899848882,0.0356811501158862,0
"[[316; 458], [317; 462], [342; 456], [341; 452]]",210.03693829835763,-0.2975901154910816,0.0322966831945207,1
"[[341; 452], [342; 456], [368; 450], [367; 446]]",209.68989326584503,-0.2238787657825659,0.0488359570594789,0
"[[367; 446], [368; 450], [393; 445], [392; 441]]",209.25575884650732,-0.2740160624186198,0.0409570044095441,0
"[[392; 441], [393; 445], [418; 439], [417; 435]]",208.8672017563869,-0.3072630053889142,0.0232428590251242,1
"[[417; 435], [418; 439], [444; 433], [443; 429]]",208.5645631602113,-0.2185856298351964,0.0620767920911443,0
"[[443; 429], [444; 433], [469; 427], [468; 423]]",208.26288777372264,-0.2035691198641366,0.0654446427023433,0
"[[468; 423], [469; 427], [494; 421], [493; 417]]",208.0392478330292,-0.1780362269457648,0.0790709329765772,0
"[[493; 417], [494; 421], [520; 415], [519; 411]]",207.58614381602112,-0.2288007601885728,0.0519395201662453,0
"[[519; 411], [520; 415], [545; 409], [544; 405]]",207.2830177919708,-0.2917866393597457,0.0297086567543577,1
"[[544; 405], [545; 409], [571; 404], [570; 400]]",207.09661735372345,-0.2088683673313685,0.0662225020905567,0
"[[570; 400], [571; 404], [596; 398], [595; 394]]",206.921875,-0.086466343733516,0.1072493828056692,0
"[[595; 394], [596; 398], [621; 392], [620; 388]]",206.3997633439781,-0.3237675498513614,0.0229208272766011,1
"[[620; 388], [621; 392], [647; 386], [646; 382]]",206.24294399207747,-0.2234329975826639,0.0606531132933658,0
"[[646; 382], [647; 386], [672; 380], [671; 376]]",206.0162522810219,-0.1362435556676266,0.0994586748670908,0
"[[671; 376], [672; 380], [697; 374], [696; 370]]",205.7858263001825,-0.1500981184687927,0.0883240409473345,0
"[[696; 370], [697; 374], [723; 368], [722; 364]]",205.52748129401408,-0.12210739081633,0.111613249979277,0
"[[722; 364], [723; 368], [748; 363], [747; 359]]",205.2117130055147,-0.1161869049072265,0.0962587460217445,0
"[[747; 359], [748; 363], [773; 357], [772; 353]]",204.53293225364965,-0.2734459989211139,0.0261931120593644,0
"[[772; 353], [773; 357], [799; 351], [798; 347]]",204.13425671214787,-0.2248612390437596,0.0449805151346268,0
"[[798; 347], [799; 351], [824; 345], [823; 341]]",203.69027999543795,-0.2072565955837277,0.0600495573762205,0
"[[823; 341], [824; 345], [850; 339], [849; 335]]",203.2865867077465,-0.2479635426695917,0.035505214876301,0
"[[849; 335], [850; 339], [875; 333], [874; 329]]",202.8980953467153,-0.2735699971516927,0.0305414754166904,0
"[[874; 329], [875; 333], [900; 327], [899; 323]]",202.5034357892336,-0.342987868037537,0.0142551001934449,1
"[[899; 323], [900; 327], [931; 321], [930; 317]]",202.36664951347305,-0.3500307734141092,0.0213201007574035,2
"[[204; 470], [205; 474], [230; 468], [229; 464]]",211.5859517563869,-0.0892686633502735,0.127213039270266,0
"[[229; 464], [230; 468], [255; 462], [254; 458]]",211.27018704379563,-0.2217096203435076,0.0592875320899471,0
"[[254; 458], [255; 462], [281; 456], [280; 452]]",211.07446632922532,-0.1600630875174881,0.0833482288260145,0
"[[280; 452], [281; 456], [306; 450], [305; 446]]",210.60161952554745,-0.2490284216665003,0.0404487647819841,0
"[[305; 446], [306; 450], [331; 444], [330; 440]]",210.29898494525548,-0.2555525037977431,0.0494698963470407,0
"[[330; 440], [331; 444], [357; 438], [356; 434]]",209.8961542693662,-0.2385009220668247,0.0476490982390322,0
"[[356; 434], [357; 438], [382; 433], [381; 429]]",209.39952895220588,-0.2754789846914786,0.0276131178384226,0
"[[381; 429], [382; 433], [407; 427], [406; 423]]",208.9840328467153,-0.3099369689495894,0.0132120389633349,1
"[[406; 423], [407; 427], [433; 421], [432; 417]]",208.679082306338,-0.2399391011988863,0.0467451400724453,0
"[[432; 417], [433; 421], [458; 415], [457; 411]]",208.38231352645985,-0.1981458593297887,0.0670266744081957,0
"[[457; 411], [458; 415], [484; 409], [483; 405]]",208.1160321302817,-0.1878375320983447,0.0680640937214348,0
"[[483; 405], [484; 409], [509; 403], [508; 399]]",207.70546304744525,-0.2863334878517763,0.0272666557927317,1
"[[508; 399], [509; 403], [534; 398], [533; 394]]",207.4890998391544,-0.2456661648220486,0.0393395875562068,0
"[[533; 394], [534; 398], [560; 392], [559; 388]]",207.1259903169014,-0.2719362823056503,0.0403324644394525,0
"[[559; 388], [560; 392], [585; 386], [584; 382]]",206.8988366788321,-0.2416751805473776,0.0484214506898015,0
"[[584; 382], [585; 386], [610; 380], [609; 376]]",206.65409728558396,-0.2007175640468179,0.0603010970779057,0
"[[609; 376], [610; 380], [636; 374], [635; 370]]",206.4270466549296,-0.174790916713417,0.0734788242655531,0
"[[635; 370], [636; 374], [661; 368], [660; 364]]",206.28669593978103,-0.0908689846957687,0.1139515760459311,0
"[[660; 364], [661; 368], [687; 363], [686; 359]]",206.09135361258865,-0.0307950632912772,0.1387979889146244,0
"[[686; 359], [687; 363], [712; 357], [711; 353]]",205.7178518476277,-0.0908407113131354,0.1215795074848687,0
"[[711; 353], [712; 357], [737; 351], [736; 347]]",205.4579151459854,-0.1518942656340422,0.0920116317428584,0
"[[736; 347], [737; 351], [763; 345], [762; 341]]",204.8211240096831,-0.31530913224457,0.0181388883551553,1
"[[762; 341], [763; 345], [788; 339], [787; 335]]",204.33452611770076,-0.2650602577376539,0.0282314539930927,0
"[[787; 335], [788; 339], [813; 333], [812; 329]]",203.88044593978103,-0.1975893373842592,0.0520893269373576,0
"[[812; 329], [813; 333], [839; 328], [838; 324]]",203.43589317375887,-0.2217297145298549,0.0581051595948564,0
"[[838; 324], [839; 328], [864; 322], [863; 318]]",203.08642221715328,-0.2085839439840877,0.0479049859712631,0
"[[863; 318], [864; 322], [889; 316], [888; 312]]",202.75069856295625,-0.2342081069946289,0.0441577008916858,0
"[[889; 312], [890; 316], [915; 310], [914; 306]]",202.41997890054745,-0.2877606579857151,0.0268106653446638,1
"[[914; 306], [915; 310], [931; 307], [930; 303]]",202.35889220505615,-0.3443876759389813,0.0218119701119139,1
"[[192; 457], [193; 461], [218; 455], [217; 451]]",211.60910412864965,-0.1485859669037979,0.090840760303372,0
"[[217; 451], [218; 455], [243; 449], [242; 445]]",211.43467723540147,-0.2073500717387479,0.0591348484110911,0
"[[242; 445], [243; 449], [269; 443], [268; 439]]",211.2216659330986,-0.1618413516453334,0.0877559211819146,0
"[[268; 439], [269; 443], [294; 437], [293; 433]]",210.8712078010949,-0.2110686754658274,0.0741906177446989,0
"[[293; 433], [294; 437], [319; 431], [318; 427]]",210.40823163777367,-0.349533582255788,0.0138520958226138,1
"[[318; 427], [319; 431], [345; 425], [344; 421]]",210.07351727552816,-0.2949374043349678,0.0244798492872181,1
"[[344; 421], [345; 425], [370; 420], [369; 416]]",209.70102826286765,-0.1938487221212948,0.065330199257518,0
"[[369; 416], [370; 420], [395; 414], [394; 410]]",209.3253307481752,-0.2140168863184312,0.0588533073083078,0
"[[394; 410], [395; 414], [421; 408], [420; 404]]",208.8211102552817,-0.276605015069666,0.0317454730287285,0
"[[420; 404], [421; 408], [446; 402], [445; 398]]",208.42492586678836,-0.2896556436580463,0.0203424003510832,1
"[[445; 398], [446; 402], [471; 396], [470; 392]]",208.08389883667883,-0.2825520268192997,0.0210923607779857,1
"[[470; 392], [471; 396], [497; 390], [496; 386]]",207.8362951144366,-0.2315533774239676,0.0409434962370592,0
"[[496; 386], [497; 390], [522; 384], [521; 380]]",207.50852531934308,-0.242443279628336,0.0485433787901564,0
"[[521; 380], [522; 384], [547; 379], [546; 375]]",207.1871696920956,-0.3513321035048541,0.0142147892014364,2
"[[546; 375], [547; 379], [573; 373], [572; 369]]",206.93796764964787,-0.2803957257952009,0.0303414436692333,1
"[[572; 369], [573; 373], [598; 367], [597; 363]]",206.85526916058396,-0.1724421417011934,0.0751553756831887,0
"[[597; 363], [598; 367], [623; 361], [622; 357]]",206.59631614963504,-0.1656601569231818,0.0764785399258289,0
"[[622; 357], [623; 361], [649; 355], [648; 351]]",206.5788677376761,-0.0333419920692981,0.1363895598885048,0
"[[648; 351], [649; 355], [674; 349], [673; 345]]",206.0962876368613,-0.1898320141960592,0.0733808837392879,0
"[[673; 345], [674; 349], [699; 344], [698; 340]]",205.9273178998162,-0.0432292783961576,0.1373267051890256,0
"[[698; 340], [699; 344], [725; 338], [724; 334]]",205.81177101672532,0.0117505167571591,0.142937305124678,0
"[[724; 334], [725; 338], [750; 332], [749; 328]]",205.0885321624088,-0.3254773196052102,0.0215746324059218,1
"[[749; 328], [750; 332], [775; 326], [774; 322]]",204.60455634124088,-0.3267038164347627,0.0134368912384368,1
"[[774; 322], [775; 326], [801; 320], [800; 316]]",204.10537246919012,-0.2839179072819703,0.0286156198055752,1
"[[800; 316], [801; 320], [826; 314], [825; 310]]",203.71072365419707,-0.1857313726940294,0.069565103463556,0
"[[825; 310], [826; 314], [851; 308], [850; 304]]",203.12763743156933,-0.2890582954796561,0.0284804929957207,1
"[[851; 304], [852; 308], [877; 303], [876; 299]]",202.85963350183823,-0.2802191207657999,0.0286110210630939,1
"[[876; 299], [877; 303], [902; 297], [901; 293]]",202.59423471715328,-0.2241798008189481,0.0498897024005616,0
"[[901; 293], [902; 297], [930; 291], [929; 287]]",202.40673828125,-0.3447668175948293,0.0083418098524911,1
"[[183; 444], [184; 448], [209; 442], [208; 438]]",211.81392563868613,-0.0911722113616275,0.1123633898511021,0
"[[208; 438], [209; 442], [234; 436], [233; 432]]",211.64277771441607,-0.1352574981912209,0.0838186503377864,0
"[[233; 432], [234; 436], [260; 430], [259; 426]]",211.43871038732397,-0.1163097166679274,0.1021805394810733,0
"[[259; 426], [260; 430], [285; 424], [284; 420]]",211.0625855383212,-0.1868333329249472,0.0832980637182719,0
"[[284; 420], [285; 424], [310; 418], [309; 414]]",210.76947422445252,-0.1396585913265452,0.1017296226971339,0
"[[309; 414], [310; 418], [336; 413], [335; 409]]",210.4259336214539,-0.165770217350551,0.073113432910644,0
"[[335; 409], [336; 413], [361; 407], [360; 403]]",209.8846088047445,-0.1520203422097598,0.0854124618783656,0
"[[360; 403], [361; 407], [386; 401], [385; 397]]",209.4667541058394,-0.2289258024118242,0.0415601859877888,0
"[[385; 397], [386; 401], [412; 395], [411; 391]]",209.01004071302816,-0.2899533124037192,0.0209282631555066,1
"[[411; 391], [412; 395], [437; 389], [436; 385]]",208.57409044251824,-0.3006016529389541,0.0240479441193324,1
"[[436; 385], [437; 389], [462; 383], [461; 379]]",208.26727874087592,-0.2596429376041188,0.0241801353600916,0
"[[461; 379], [462; 383], [488; 378], [487; 374]]",207.96442819148936,-0.2668916959289117,0.0323098694259591,0
"[[487; 374], [488; 378], [513; 372], [512; 368]]",207.7617615191606,-0.2385935502893784,0.0505904539715292,0
"[[512; 368], [513; 372], [538; 366], [537; 362]]",207.38720346715328,-0.3162228939306997,0.0181716119469303,1
"[[537; 362], [538; 366], [564; 360], [563; 356]]",207.293573943662,-0.2065197423840245,0.0501079938570998,0
"[[563; 356], [564; 360], [589; 354], [588; 350]]",206.93741446167883,-0.2356963999131146,0.04770913329091,0
"[[588; 350], [589; 354], [614; 349], [613; 345]]",206.81011603860293,-0.1788371450760785,0.0541663981172386,0
"[[614; 345], [615; 349], [640; 343], [639; 339]]",206.6115562271898,-0.1535732659110187,0.0720286096238539,0
"[[639; 339], [640; 343], [665; 337], [664; 333]]",206.3754704607664,-0.038353742474187,0.1262683489352694,0
"[[664; 333], [665; 337], [691; 331], [690; 327]]",206.1199383802817,-0.1071242809295654,0.0876287484625093,0
"[[690; 327], [691; 331], [716; 325], [715; 321]]",205.91015625,0.0065549150870664,0.1458439754727908,0
"[[715; 321], [716; 325], [741; 319], [740; 315]]",205.5456917198905,-0.1472171895644244,0.0838283018157631,0
"[[740; 315], [741; 319], [767; 314], [766; 310]]",204.81333111702128,-0.2475877391348639,0.0247375372452163,0
"[[766; 310], [767; 314], [792; 308], [791; 304]]",204.3092638001825,-0.2513595636743698,0.037151597706981,0
"[[791; 304], [792; 308], [817; 302], [816; 298]]",203.88998346259123,-0.1945241385132727,0.0551646033267148,0
"[[816; 298], [817; 302], [843; 296], [842; 292]]",203.26180127640845,-0.2787669544488611,0.0301581149199395,0
"[[842; 292], [843; 296], [868; 290], [867; 286]]",202.8951727874088,-0.2120090652914608,0.047684900144657,0
"[[867; 286], [868; 290], [893; 285], [892; 281]]",202.63180721507356,-0.3120502864613252,0.0155670601085455,1
"[[892; 281], [893; 285], [929; 276], [928; 273]]",202.45746527777777,-0.321602800157335,0.016674717455603,1
"[[173; 431], [174; 435], [199; 429], [198; 425]]",211.85759295164237,-0.1773220486111111,0.079797953264253,0
"[[198; 425], [199; 429], [224; 423], [223; 419]]",211.6295763001825,-0.1877219588668258,0.0772929251498929,0
"[[223; 419], [224; 423], [250; 417], [249; 413]]",211.59223701584503,-0.0635275773599114,0.1140602771201415,0
"[[249; 413], [250; 417], [275; 411], [274; 407]]",211.26568202554745,-0.0995033769046559,0.1139847094833556,0
"[[274; 407], [275; 411], [300; 405], [299; 401]]",210.92016423357663,-0.2159119073082419,0.070465182363681,0
"[[299; 401], [300; 405], [326; 400], [325; 396]]",210.5841921542553,-0.2290520531790597,0.044713831072134,0
"[[325; 396], [326; 400], [351; 394], [350; 390]]",210.1346088047445,-0.1814451217651367,0.0641180287730829,0
"[[350; 390], [351; 394], [376; 388], [375; 384]]",209.7321652600365,-0.1607892252232906,0.0778750971290457,0
"[[375; 384], [376; 388], [402; 382], [401; 378]]",209.17822953345072,-0.2360114239631815,0.0383859374658621,0
"[[401; 378], [402; 382], [427; 376], [426; 372]]",208.81620666058396,-0.2529938690853815,0.0494282640597899,0
"[[426; 372], [427; 376], [452; 371], [451; 367]]",208.41631721047796,-0.3115419219521915,0.0191282590242344,1
"[[451; 367], [452; 371], [478; 365], [477; 361]]",208.12406470070425,-0.2749786918044936,0.030766355620689,0
"[[477; 361], [478; 365], [503; 359], [502; 355]]",207.9430314781022,-0.2210980168095341,0.0507681892558069,0
"[[502; 355], [503; 359], [529; 353], [528; 349]]",207.5835854973592,-0.2639528193943937,0.0371145246844753,0
"[[528; 349], [529; 353], [554; 347], [553; 343]]",207.32330634124088,-0.2528486042997263,0.0404686878747455,0
"[[553; 343], [554; 347], [579; 342], [578; 338]]",207.11944221047796,-0.252332192880136,0.0387713264813163,0
"[[578; 338], [579; 342], [605; 336], [604; 332]]",207.01413952464787,-0.1175068734397351,0.0980197443381174,0
"[[604; 332], [605; 336], [630; 330], [629; 326]]",206.79773038321167,-0.0877201998675311,0.1038703811658997,0
"[[629; 326], [630; 330], [655; 324], [654; 320]]",206.47773152372264,-0.176905388379619,0.0819124411363737,0
"[[654; 320], [655; 324], [681; 318], [680; 314]]",206.2830105633803,-0.2526079634545554,0.0318804742425589,0
"[[680; 314], [681; 318], [706; 312], [705; 308]]",205.96467267335763,-0.0873159010018875,0.1203890975160486,0
"[[705; 308], [706; 312], [731; 307], [730; 303]]",205.6657284007353,-0.0964119805230034,0.1194200912624084,0
"[[730; 303], [731; 307], [757; 301], [756; 297]]",205.01255776848592,-0.3312105528065856,0.0150274522094103,1
"[[756; 297], [757; 301], [782; 295], [781; 291]]",204.57357721259123,-0.219827090992647,0.0349424695403469,0
"[[781; 291], [782; 295], [808; 289], [807; 285]]",204.0355138644366,-0.2272885640462239,0.0433017313207861,0
"[[807; 285], [808; 289], [833; 283], [832; 279]]",203.5220688868613,-0.2810928572469683,0.025181246713747,1
"[[832; 279], [833; 283], [858; 278], [857; 274]]",203.0668801700368,-0.2895364761352539,0.0198527510608646,1
"[[857; 274], [858; 278], [884; 272], [883; 268]]",202.73663072183095,-0.3436570133723265,0.0075245635905518,1
"[[883; 268], [884; 272], [909; 266], [908; 262]]",202.53333143248176,-0.3244144133407704,0.0079701933563471,1
"[[908; 262], [909; 266], [929; 262], [928; 258]]",202.4357066761364,-0.3867183338512074,0.0075907061797666,2
"[[161; 419], [162; 422], [187; 416], [186; 413]]",212.06800426136363,-0.0720793333920565,0.123842895809354,0
"[[186; 413], [187; 416], [212; 410], [211; 407]]",211.8604580965909,-0.0870227033441717,0.114530017210177,0
"[[211; 407], [212; 410], [238; 404], [237; 401]]",211.6838336074561,-0.0662227900682297,0.135408844949659,0
"[[237; 401], [238; 404], [263; 398], [262; 395]]",211.46908735795452,0.0207924669439142,0.1593352221305449,0
"[[262; 395], [263; 398], [288; 392], [287; 389]]",211.1586825284091,-0.0975669167258522,0.0991416967150438,0
"[[287; 389], [288; 392], [314; 386], [313; 383]]",210.85185375548247,-0.0789870034276911,0.1238776337916569,0
"[[313; 383], [314; 386], [339; 381], [338; 378]]",210.3729572821101,-0.0715413531032177,0.1030344683608278,0
"[[338; 378], [339; 381], [364; 375], [363; 372]]",209.94465553977275,-0.1843300212513317,0.058106046167848,0
"[[363; 372], [364; 375], [390; 369], [389; 366]]",209.42841968201756,-0.2308359313429447,0.0433905316126223,0
"[[389; 366], [390; 369], [415; 363], [414; 360]]",208.97077414772727,-0.2650845961137251,0.0286893122053103,0
"[[414; 360], [415; 363], [440; 357], [439; 354]]",208.70857599431815,-0.2001152558760209,0.052632202731816,0
"[[439; 354], [440; 357], [466; 351], [465; 348]]",208.36782140899123,-0.2205130426507247,0.0491570990504332,0
"[[465; 348], [466; 351], [491; 345], [490; 342]]",208.1075106534091,-0.196751629864728,0.0540727865570351,0
"[[490; 342], [491; 345], [516; 340], [515; 337]]",207.84353497706425,-0.2149221787758923,0.0486240826912321,0
"[[515; 337], [516; 340], [542; 334], [541; 331]]",207.5109649122807,-0.2600322522615131,0.0309916489700522,0
"[[541; 331], [542; 334], [567; 328], [566; 325]]",207.58872514204543,-0.041059205291468,0.1249610920408788,0
"[[566; 325], [567; 328], [592; 322], [591; 319]]",207.47752130681815,0.0280985591608449,0.1564865666725673,0
"[[591; 319], [592; 322], [618; 316], [617; 313]]",207.16005345394737,0.0288550602762322,0.1610203683174353,0
"[[617; 313], [618; 316], [643; 310], [642; 307]]",206.91479048295452,-0.0814965654302526,0.1004277594036033,0
"[[642; 307], [643; 310], [668; 305], [667; 302]]",206.4358156536697,-0.1993842168685493,0.044813281481426,0
"[[667; 302], [668; 305], [694; 299], [693; 296]]",206.27540775767545,-0.0695994070598057,0.0914241237008555,0
"[[693; 296], [694; 299], [719; 293], [718; 290]]",205.8634055397727,-0.0218345178376644,0.1455323219068499,0
"[[718; 290], [719; 293], [744; 287], [743; 284]]",205.4375,-0.1029109867340927,0.1067901961274776,0
"[[743; 284], [744; 287], [770; 281], [769; 278]]",204.7975431743421,-0.2811815416490709,0.0283935838329359,1
"[[769; 278], [770; 281], [795; 275], [794; 272]]",204.3657315340909,-0.1816315957165639,0.0553698637424176,0
"[[794; 272], [795; 275], [820; 269], [819; 266]]",203.73616832386364,-0.3569951837713068,0.0098371603435047,2
"[[819; 266], [820; 269], [846; 264], [845; 261]]",203.2691164269912,-0.3103427718170976,0.0188524584241749,1
"[[845; 261], [846; 264], [871; 258], [870; 255]]",202.92895951704543,-0.2572924007068981,0.0376213099908197,0
"[[870; 255], [871; 258], [896; 252], [895; 249]]",202.7106534090909,-0.2945216785777699,0.0243005654468577,1
"[[895; 249], [896; 252], [929; 246], [928; 242]]",202.58359375,-0.2791455346833235,0.0320971593722818,0
"[[147; 406], [148; 410], [173; 404], [172; 400]]",212.18402144160584,-0.1665955425178917,0.073657593416026,0
"[[172; 400], [173; 404], [198; 398], [197; 394]]",212.04570597627736,-0.1564149435828714,0.0868058584015736,0
"[[197; 394], [198; 398], [224; 392], [223; 388]]",211.84249834947184,-0.1399325783371079,0.0911763185757172,0
"[[223; 388], [224; 392], [249; 386], [248; 382]]",211.51807709854012,-0.1595179286316363,0.0973619139815263,0
"[[248; 382], [249; 386], [274; 380], [273; 376]]",211.34517563868613,-0.1646409417590955,0.0995130288704202,0
"[[273; 376], [274; 380], [300; 375], [299; 371]]",211.057499445922,-0.1891053652932458,0.0719883054370546,0
"[[299; 371], [300; 375], [325; 369], [324; 365]]",210.67499714872264,-0.1334427046949846,0.0905764291408301,0
"[[324; 365], [325; 369], [350; 363], [349; 359]]",210.25690009124088,-0.1510477346532485,0.0825073436107193,0
"[[349; 359], [350; 363], [376; 357], [375; 353]]",209.7642495598592,-0.1976249587367957,0.0625730775030522,0
